Exhibit Category	Exhibit Subcategory (if applicable)	Image Filename	XML Filename	Artist Name	Active Dates	Publication Date	Creation Date	Format	Donor	Location	Rights	Description
Treasure-Room	contini	SC.MSS.088.VENI.1602.jpg, sc.mss.088.veni.1602-Back_text.jpg	SC.MSS.088.VENI.1602.xml	Madonna and Child in a Landscape (Giovanni Bellini)	Bellini, Giovanni, -1516	-	1490-1500	Black-and-white photographs	MSS0088, Contini-Volterra Photographic Archive, Box 202	Vanderbilt University Special Collections	Public Domain	This photograph depicts a painting created by the workshop of Giovanni Bellini. Scholarly notes on the back of the photograph, along with a Kress Collection stamp, indicate that the work is one of the many paintings which originally formed the Samuel H. Kress Collection.  Information, such as this, found on the backs of the Contini photographs continues to prove beneficial to researchers working on the collection today.
Treasure-Room	Curiosities	20150417SG012.jpg	20150417SG012.xml	[Mesopotamian Signature Seal]		-	-0599	Seals (artifacts)	MSS0412, James G. Stahlman Historical Autograph Collection	Vanderbilt University Special Collections	Public Domain	This agate Mesopotamian signature seal of two lions attacking a deer was created about 600 B.C.E. It has a hole drilled through its length so that it could be worn on a string or pin. These types of seals are often engraved with a design so that when they were rolled out on clay they would leave a back-to-front impression of the design in relief. They were used as an administrative tool, a form of signature, as well as jewelry and as magical amulets.
Treasure-Room	Curiosities	20150417SG017.jpg	20150417SG017.xml	[Piece of the Deck of the U.S.S. Maine]		-	1895-1912	Fragments	MSS0412, James G. Stahlman Historical Autograph Collection	Vanderbilt University Special Collections	Copyright; licensed to Vanderbilt University	This is a section of the deck of the U.S.S. Maine which was sunk in Havana Harbor, Cuba, on February 15, 1898, as a result of an explosion in the forward part of the ship. Speculation continues as to what really caused the Maine to explode that evening, whether it was a naval mine, a fire in the coal bunker or a deliberate attack by the Spanish. “Remember the Maine” was used as a rallying cry as the U.S. entered into what would become the Spanish-American War.
Treasure-Room	Curiosities	20150417SG018.jpg, 20150417SG019.jpg	20150417SG018-019.xml	Un Souvenir de la Famille Bourbon		-	1814-1830	Relics, Scrapbooks, Human hair	Nettie Hale Rand Collection of Fine Bindings and Printing, DC36.8 .B7 S68	Vanderbilt University Special Collections	Public Domain	This rare and historically important album contains objects, mostly locks of hair, belonging to members of the Bourbon royal family of France assembled during the era of the Restoration (1814-30). Snippets of hair, here treated almost as holy relics, were the most common objectified form of sentimental remembrance in nineteenth-century Europe. The objects were collected by Madame de Clérambault, lady-in-waiting to the Duchess of Berry, daughter-in-law of King Charles X (reigned 1824-30).
Treasure-Room	Curiosities	20150417SG020.jpg, 20150417SG021.jpg	20150417SG020-021.xml	[Butterflies]		-	1920-1930?	Papilionoidea (superfamily)	Memorabilia Collection	Vanderbilt University Special Collections	Copyright; licensed to Vanderbilt University	Butterfly or insect collecting became popular during the Victorian age as a respectable hobby among the growing middle class. Scientific collecting of butterflies and other natural specimens had been a popular venture as natural history museums and universities maintained collections for study by specialists. Amateur collectors often mounted their collections for display as in this arrangement of butterflies.
Treasure-Room	Curiosities	MS0277-Wesley_Relics-B02-1a.jpg, MS0277-Wesley_Relics-B02-1b.jpg	MS0277-Wesley_Relics-B02-1a-1b.xml	[Piece of John Wesley's Bedding]		-	1750-1800	Relics	MSS0277, William McKendree Papers, Box 2	Vanderbilt University Special Collections	Copyright; licensed to Vanderbilt University	John Wesley (1703-1791) was an Anglican theologian who is credited with helping to found the evangelical movement called Methodism. These scraps of fabric are said to be from the bed on which John Wesley died. After Wesley’s death, personal items, clothing and other materials associated with him were coveted as relics of his holiness. Relics of religious figures are often revered by the faithful and thought to be imbued with special powers.
Treasure-Room	Curiosities	MS0827-SC-Restos_del_USS_Maine-Habana-1900.jpg	MS0827-SC-Restos_del_USS_Maine-Habana-1900.xml	[USS Maine near Habana]	Detroit Photographic Co.	1900	-	Chromolithographs	MSS0827, Howard Gottlieb and William H. Jackson Collection	Vanderbilt University Special Collections	Public Domain	A Chromolithographic image of the USS Maine as it sat in Havana, Cuba harbor after it was sank. "Restos del U.S.S. Maine Habana."
Treasure-Room	Firsteditions	Member_of_the_Wedding-C_McCullers-1946.jpg	Member_of_the_Wedding-C_McCullers-1946.xml	The Member of the Wedding	McCullers, Carson, 1917-1967, Houghton Mifflin Company	1946	-	Books	Southern Civilization Collection, PS3525 .A1772 M4 1946	Vanderbilt University Special Collections	Copyright; use considered fair according to the ARL Code of Best Practices in Fair Use	Carson McCullers (1917-1967) wrote eight books, The Member of the Wedding being among one of the most notable. Her writing is often described as Southern Gothic and is reflective of her southern roots. This story captures a young girl's feelings at her brother's wedding. It was turned into a play and had a successful Broadway run in 1950–51. This first-edition copy has McCuller's presentation inscription to Bob [Robert Linscott, editor at Houghton Mifflin] on the title page.
Treasure-Room	Firsteditions	SC-Poems_by_JD-Donne-1633.jpg	SC-Poems_by_JD-Donne-1633.xml	Poems, with Elegies on the Author's Death	Donne, John, 1572-1631, Marriott, John, active 1616-1657	1633	-	Books	Nettie Hale Rand Collection of Fine Bindings and Printing, PR2245 .A1 1633	Vanderbilt University Special Collections	Public Domain	This 1633 edition of Poems, with Elegies on the Author's Death (also known as Poems by J.D.) is the first collected volume of John Donne’s poetry and the most authentic of all the early editions of his works. Donne (1572-1631) was an Oxford University-educated cleric, poet and lawyer who is considered among the pre-eminent poets of the metaphysical style.
Treasure-Room	Firsteditions	SC-Poems_Chiefly_in_the_Scottish_Dialect-Burns-1787-01-front_cover-AB.jpg	SC-Poems_Chiefly_in_the_Scottish_Dialect-Burns-1787-01-front_cover-AB.xml	Poems, Chiefly in the Scottish Dialect (Fine Binding Edition), Poems Chiefly Scottish	Burns, Robert, 1759-1796, Creech, William, 1745-1815, Bayntun, George, 1873-1940	1787	-	Books, Fine press books	Nettie Hale Rand Collection of Fine Bindings and Printing, PR4300 1787 .E3	Vanderbilt University Special Collections	Public Domain	This is a first edition of Robert Burns’ 1787 book Poems, Chiefly in the Scottish Dialect finely bound by George Bayntun Bindery in England. The binding is full crushed dark blue levant leather with raised bands, gilt tooled panels enclosing thistle design in red and green. The front cover has an inlaid oval hand-painted miniature on ivory of Robert and Mary Burns, surrounded with eighty-nine pearls and two semi-precious stones, all enclosed by the thistle design tooled in gilt.
Treasure-Room	Firsteditions	SC-Poems_Chiefly_in_the_Scottish_Dialect-Burns-1787.jpg	SC-Poems_Chiefly_in_the_Scottish_Dialect-Burns-1787.xml	Poems, Chiefly in the Scottish Dialect	Burns, Robert, 1759-1796, Creech, William, 1745-1815	1787	-	Books	Sevier Collection, PR4300 1787 .E3	Vanderbilt Univeristy Special Collections	Public Domain	Robert Burns’ 1787 book of poetry Poems, Chiefly in the Scottish Dialect was published by William Creech, to whom Burns sold his copyright for the work for 100 guineas. Burns is regarded as a pioneer of the Romantic Movement, and was a great source of inspiration to the founders of both liberalism and socialism. His poem “Auld Lang Syne” has become synonymous with New Year’s Eve, called “Hogmanay” in Scotland.
Treasure-Room	Firsteditions	Their_Eyes-Zora_Hurston-1937.jpg	Their_Eyes-Zora_Hurston-1937.xml	Their Eyes Were Watching God	Hurston, Zora Neale, J.B. Lippincott Company	1937	-	Books	Southern Civilization Collection, PS3515 .U789 T639 1937	Vanderbilt University Special Collections	Copyright; use considered fair according to the ARL Code of Best Practices in Fair Use	Zora Neale Hurston (1891-1960) published four novels and more than 50 short stories, plays, and essays. She is best known for her 1937 novel Their Eyes Were Watching God, which she wrote while in Haiti doing fieldwork in anthropology. This novel is considered her masterwork and the height of her literary career. It is the story of Janie Crawford, an African American woman living in Central Florida during the first half of the 20th century.
Treasure-Room	Incunabula	03-Book_of_Hours-1480-Rand.jpg	03-Book_of_Hours-1480-Rand.xml	[Horae Beatae Virginis Mariae ad usum Romanum], Book of Hours	Catholic Church	-	1480	Books of hours	Nettie Hale Rand Collection of Fine Bindings and Printing, BX2080 .C37 1480	Vanderbilt University Special Collections	Public Domain	Medieval books of hours act as windows on the daily lives of laypeople, revealing the extent to which religion structured their lives and hinting at the individual book owner’s devotional preferences. A book of hours includes the Hours of the Virgin, prayers and readings on the Virgin’s mercy and our own sinfulness, at each canonical hour. A French woman had a hand in personalizing this book of hours, adding a French poem on the life of St. Margaret, the patron saint of pregnant women, to supplement the standard Latin prayers.
Treasure-Room	Incunabula	Leaf-M-08-AB.jpg	Leaf-M-08-AB.xml	[Manuscript Latin Bible, Leaf 08]	Catholic Church	-	1290-1300	Incunabula, Bibles	MSS0640, Sam Fleming Illuminated Medieval Manuscript and Early Printing Collection, Box 1, Folder 8	Vanderbilt University Special Collections	Public Domain	Compact one-volume Bibles were a thirteenth-century Parisian specialty, crafted to answer the needs of clerics, monks, and students. Paris was the place to study theology in the Middle Ages. This leaf is from a fine Paris Bible that was used by a succession of readers, some of whom added tiny, precisely written notes that have faded to pale tan but are still visible in the margins. This is a correction by a later owner, who supplied a line the original scribe carelessly skipped over.
Treasure-Room	Incunabula	Leaf-M-13-AB.jpg	Leaf-M-13-AB.xml	[Manuscript Latin Bible, Leaf 13]	Catholic Church	-	1290-1300	Incunabula, Bibles	MSS0640, Sam Fleming Illuminated Medieval Manuscript and Early Printing Collection, Box 1, Folder 13	Vanderbilt University Special Collections	Public Domain	This leaf from a Bible made in Paris in the mid 13th century has the end of the Prologue to the Old Testament Book of Isaiah and the beginning of the Book of Isaiah itself. The initial V for the opening words of the book, “Visio Isaiae” (“The vision of Isaiah. . .”), introduces the prophet’s long and impassioned rebuke to the people of Israel for their sins. The small scene inside the initial V, however, shows his martyrdom. He kneels, eyes closed, leaning in resignation against a column as his tormentor saws through his skull. This horrific event is not told in the Book of Isaiah, and is only obliquely referred to in the New Testament. It worked its way from legendary stories of the prophets into the scholarship of the University of Paris, and was taken up by Parisian illuminators in the 13th century, who had to provide thousands of uniform textbooks, chiefly The Bible, to the university community. Because students came from throughout Europe to study theology there, the books they bought in Paris and brought to their lectures and annotated in microscopic, abbreviated script (still visible in the margins of this leaf) had an enormous impact on the design of Bibles. The typical Parisian student Bible is a small, almost pocket-sized book written in two columns, in a minute script on very thin vellum, so that the entire text fits in one volume. These books include not just the Bible text itself, but a number of aids to make the volume easier for students to use and more appealing visually. As we see on this leaf, there is a brief biographical introduction added as a prologue to help the student understand the author of each book of the Bible, a small picture inside the initial to characterize the author, and wedge-shaped guides written in red ink (rubrics) to indicate the start and end of each section.  Features like the larger initials that signal the start of a section and running headers to help students find a particular book (this leaf has “Y-” for the beginning of the prophet’s name and the facing leaf would have supplied the “-SIAS”), were so useful that they are still used in modern book design.  This leaf is small, but it represents one of the most important developments in the history of the Bible as a book.
